"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu_local_rep[2497]",11.360809522867,0.045922422389379,2.93201571884234,7.02037479576382,9.32108736544679,10.883048170311,12.8335498295799,18.4188072943827,4076.45836342801,0.999691511353852
"mu_local_rep[2498]",2.65930128625484,0.0118243351636641,0.798911103914148,1.44956968463036,2.10029024351195,2.54123258074892,3.07417537461117,4.54757481124113,4565.028065973,0.999623844457874
"mu_local_rep[2499]",4.87804873679784,0.0211903305615607,1.44353255234711,2.68370967468035,3.8791132793011,4.69139705144753,5.60139297709574,8.27036056509832,4640.63809194466,1.00024544013602
"mu_local_rep[2500]",8.56820152447644,0.0614928415113323,3.10574422579574,4.50364455880936,6.48741173326363,8.00860579917473,9.99613356326194,16.1385453727294,2550.83430760058,0.999562921723413
"mu_local_rep[2501]",1.99750427065093,0.0114716968196183,0.723425310904429,0.986839387588892,1.49724243433074,1.86104849614629,2.34616066603417,3.72353995576362,3976.78468675792,0.999729325169147
"mu_local_rep[2502]",5.80986397843735,0.021995752897263,1.43799732427925,3.60279558300602,4.81376824630315,5.60681497209723,6.57913023185799,9.16520052678446,4274.03910743817,1.0000228302319
"mu_local_rep[2503]",1.74546538701216,0.00979218019525214,0.570260817325091,0.865278713209188,1.34471416796947,1.6610867740763,2.04698011645566,3.06028483140484,3391.47227352466,1.00013839257886
"mu_local_rep[2504]",4.20472511244944,0.0276440063655934,1.61756553595356,2.0911041200096,3.11267508153563,3.88842390745731,4.92094804652132,8.20480462947717,3423.90575393215,1.00025734988168
"mu_local_rep[2505]",7.81976358449433,0.0270926239339951,1.64634694712531,5.35098946290383,6.65491224325521,7.55182982178462,8.69421326585345,11.7412688963909,3692.67076371276,0.999695267291964
"mu_local_rep[2506]",3.321150623304,0.0275933191609141,1.69395717862171,1.33147143443874,2.21877614590365,2.9513835786272,3.97171046783366,7.4389075114706,3768.74685201319,1.00012756594712
"mu_local_rep[2507]",11.3191399528314,0.0477915516280024,3.19111845671283,6.73238698731516,9.12146268423817,10.8021501387911,12.9668366707354,18.5447275038483,4458.4468125367,0.999663746218913
"mu_local_rep[2508]",18.1416611633068,0.0483531824297698,3.57174806580488,12.3686348616209,15.7064144806075,17.6747709904329,20.0893960401304,26.5077482839191,5456.46671579715,0.999512139321286
"mu_local_rep[2509]",6.9248218381629,0.0540454358289852,3.68670185438212,2.88706318406803,4.61542069737745,6.11371564589448,8.21572431516841,16.2052142819744,4653.26716437345,0.999355204583435
"mu_local_rep[2510]",4.75369498716721,0.0505995674191441,3.39177669669843,1.42544886890006,2.69798473868176,3.85955087780006,5.75083610906915,13.2414733734769,4493.2532383701,1.00082216043852
"mu_local_rep[2511]",18.6144024234536,0.132270828141439,6.2547660744438,9.63002980243637,14.3165475831098,17.6212610950785,21.6872653070898,33.5755676812498,2236.11429777472,1.00235657457919
"mu_local_rep[2512]",11.360809522867,0.045922422389379,2.93201571884234,7.02037479576382,9.32108736544679,10.883048170311,12.8335498295799,18.4188072943827,4076.45836342801,0.999691511353852
"mu_local_rep[2513]",2.65930128625484,0.0118243351636641,0.798911103914148,1.44956968463036,2.10029024351195,2.54123258074892,3.07417537461117,4.54757481124113,4565.028065973,0.999623844457874
"mu_local_rep[2514]",4.87804873679784,0.0211903305615607,1.44353255234711,2.68370967468035,3.8791132793011,4.69139705144753,5.60139297709574,8.27036056509832,4640.63809194466,1.00024544013602
"mu_local_rep[2515]",1.99750427065093,0.0114716968196183,0.723425310904429,0.986839387588892,1.49724243433074,1.86104849614629,2.34616066603417,3.72353995576362,3976.78468675792,0.999729325169147
"mu_local_rep[2516]",5.80986397843735,0.021995752897263,1.43799732427925,3.60279558300602,4.81376824630315,5.60681497209723,6.57913023185799,9.16520052678446,4274.03910743817,1.0000228302319
"mu_local_rep[2517]",1.74546538701216,0.00979218019525214,0.570260817325091,0.865278713209188,1.34471416796947,1.6610867740763,2.04698011645566,3.06028483140484,3391.47227352466,1.00013839257886
"mu_local_rep[2518]",4.20472511244944,0.0276440063655934,1.61756553595356,2.0911041200096,3.11267508153563,3.88842390745731,4.92094804652132,8.20480462947717,3423.90575393215,1.00025734988168
"mu_local_rep[2519]",7.81976358449433,0.0270926239339951,1.64634694712531,5.35098946290383,6.65491224325521,7.55182982178462,8.69421326585345,11.7412688963909,3692.67076371276,0.999695267291964
"mu_local_rep[2520]",3.321150623304,0.0275933191609141,1.69395717862171,1.33147143443874,2.21877614590365,2.9513835786272,3.97171046783366,7.4389075114706,3768.74685201319,1.00012756594712
"mu_local_rep[2521]",11.3191399528314,0.0477915516280024,3.19111845671283,6.73238698731516,9.12146268423817,10.8021501387911,12.9668366707354,18.5447275038483,4458.4468125367,0.999663746218913
"mu_local_rep[2522]",18.1416611633068,0.0483531824297698,3.57174806580488,12.3686348616209,15.7064144806075,17.6747709904329,20.0893960401304,26.5077482839191,5456.46671579715,0.999512139321286
"mu_local_rep[2523]",4.75369498716721,0.0505995674191441,3.39177669669843,1.42544886890006,2.69798473868176,3.85955087780006,5.75083610906915,13.2414733734769,4493.2532383701,1.00082216043852
"mu_local_rep[2524]",18.6144024234536,0.132270828141439,6.2547660744438,9.63002980243637,14.3165475831098,17.6212610950785,21.6872653070898,33.5755676812498,2236.11429777472,1.00235657457919
"mu_local_rep[2525]",11.360809522867,0.045922422389379,2.93201571884234,7.02037479576382,9.32108736544679,10.883048170311,12.8335498295799,18.4188072943827,4076.45836342801,0.999691511353852
