"","Population","Year","X2.5.","X25.","X50.","X75.","X97.5.","Origin"
"1","Coweeman",2010,1.59155768474417,2.94995535725644,3.93868281729989,5.20752166990434,8.53128936591234,"Hatchery"
"2","Coweeman",2011,0.691455750994636,1.405557552986,2.04380217964706,2.88705050871595,5.14528390920969,"Hatchery"
"3","Coweeman",2012,0.356582764908246,0.992381092132881,1.65592684917641,2.6552061235097,6.09843632460166,"Hatchery"
"4","Coweeman",2013,2.33398805695932,4.42814575738019,6.10358061191201,8.28281390685285,13.8704043939161,"Hatchery"
"5","Coweeman",2014,8.29821032695819,12.1699631528029,14.9732039233961,18.3669053110232,26.8914541584322,"Hatchery"
"6","Coweeman",2015,1.15667433376994,2.24573832417525,3.20747149376817,4.5005343844466,7.84099535200081,"Hatchery"
"7","Coweeman",2016,2.00127374929025,4.42215154939526,6.32426141250362,8.9611033732685,15.9353813933172,"Hatchery"
"8","Coweeman",2017,0.668322363063003,2.0476939608411,3.45654654724556,5.54928369306194,12.4254393717827,"Hatchery"
"9","Coweeman",2018,1.33835221988307,4.95359321767015,9.5022244909741,16.0791239164279,33.6399180801516,"Hatchery"
"10","Coweeman",2019,4.23128814501772,8.7807699515831,12.1587775937335,16.1738194269726,26.4307664369098,"Hatchery"
"11","Coweeman",2020,3.02256131746197,6.32402107273753,8.98088969774227,12.5407570357733,22.6230638350803,"Hatchery"
"12","Coweeman",2021,5.84214319560038,10.0815681393359,13.2024245175094,17.0322312318466,26.8778448236992,"Hatchery"
"13","Coweeman",2022,1.6470165854788,3.6763755561657,5.2775510930396,7.47429083367558,13.7126827504972,"Hatchery"
"14","Coweeman",2023,1.76452471371263,3.64145998620224,5.10937324661045,7.15934262301044,12.4687153106017,"Hatchery"
"15","Coweeman",2024,3.36737759741382,6.89171259808087,9.48635004818204,13.1938144506646,23.6941687999189,"Hatchery"
"16","EF Lewis",2010,1.01504066321768,2.23569568198713,3.26732680383831,4.80377993656753,9.63115525625621,"Hatchery"
"17","EF Lewis",2011,0.142954400623697,0.413532891679082,0.695864828589576,1.11276069345539,2.60161334841983,"Hatchery"
"18","EF Lewis",2012,0.503901734910787,1.24068860940001,1.86376589673495,2.87621699804616,6.1110018664381,"Hatchery"
"19","EF Lewis",2013,0.774453227391671,1.51660694486593,2.11832428697914,2.96481468000394,5.48286863181847,"Hatchery"
"20","EF Lewis",2014,2.9026149855591,5.45209348281357,7.73800660399111,10.9358538704449,20.2004431126649,"Hatchery"
"21","EF Lewis",2015,0.226892726679552,0.615376851840946,0.994965477736827,1.55495679372521,3.44149963324814,"Hatchery"
"22","EF Lewis",2016,1.38591457733313,3.50651047963771,5.63900119342792,8.83528396900836,18.9893718484987,"Hatchery"
"23","EF Lewis",2017,2.77771029869262,5.22153770684176,7.07574317132598,9.42924667448323,16.3499811155142,"Hatchery"
"24","EF Lewis",2018,0.53015736114199,1.22463876366667,1.83811204878608,2.66291251283063,5.29338036634716,"Hatchery"
"25","EF Lewis",2019,0.366672303671754,1.00513965108357,1.63818101151753,2.53349109280313,5.68517093199483,"Hatchery"
"26","EF Lewis",2020,0.441498492486689,1.08512378276827,1.69557606268893,2.58583599725517,5.53481151258191,"Hatchery"
"27","EF Lewis",2021,1.09149061064231,1.95283265847066,2.65624580873397,3.52671996699126,5.91198016665875,"Hatchery"
"28","EF Lewis",2022,0.725059907500591,1.61794841052341,2.45249619054422,3.55217183092934,6.8837327437029,"Hatchery"
"29","EF Lewis",2023,0.829596170376981,1.64495466596916,2.33409519843683,3.23643433614789,6.11043055366888,"Hatchery"
"30","EF Lewis",2024,0.513098103906312,1.12032352353,1.66336707306315,2.39536558778628,4.46906639267014,"Hatchery"
"31","Elochoman, Skamokawa",2010,8.41742486275594,12.3039541959042,14.9753215978861,18.6731179023372,27.7628424738399,"Hatchery"
"32","Elochoman, Skamokawa",2011,3.17162468229195,4.89059404181762,6.11227118476689,7.63013007234657,11.9063250343049,"Hatchery"
"33","Elochoman, Skamokawa",2012,0.436800826361079,0.947008823403385,1.39034624365639,1.99800702584107,3.75528695119519,"Hatchery"
"34","Elochoman, Skamokawa",2013,1.66153603435082,2.71526508381371,3.46050582273359,4.44841434022139,7.03582806116117,"Hatchery"
"35","Elochoman, Skamokawa",2014,7.78977815316129,10.5878856401847,12.6334521705334,15.0310215940723,21.0847233079995,"Hatchery"
"36","Elochoman, Skamokawa",2015,0.505738271068359,0.993898842846677,1.36929845692033,1.87144488034858,3.39403907148211,"Hatchery"
"37","Elochoman, Skamokawa",2016,0.969518272457325,2.01871232757649,2.82769011573915,3.85301205407896,6.83474694295215,"Hatchery"
"38","Elochoman, Skamokawa",2017,0.515925610301172,1.38530052065856,2.22457165815104,3.3375864293638,6.65599734046285,"Hatchery"
"39","Elochoman, Skamokawa",2018,1.78633134243658,3.8912000415102,5.41855122401737,7.22409785171919,11.9625497360562,"Hatchery"
