"Population","Year","Mean","sd","lower 95% CI","Median","Upper 95%CI"
"Coweeman",2011,4225,934,2733,4092,6331
"Kalama",2011,382,171,159,348,814
"Lower Lewis",2011,883,495,328,776,2114
"Upper NF Lewis",2011,0,0,0,0,0
"Cedar",2011,1236,68,1115,1233,1381
"EF Lewis",2011,2158,789,1042,2016,4034
"Salmon Creek",2011,2201,1076,878,1961,4850
"Washougal",2011,736,256,379,690,1384
"Lower Gorge",2011,588,216,300,547,1095
"Duncan_Above Weir",2011,62,11,44,61,87
"Grays_Chinook",2012,1411,431,758,1339,2423
"Elochoman_Skamokawa",2012,884,246,481,857,1445
"Abernathy",2012,286,38,217,285,367
"Abernathy_Above AFTC",2012,201,97,81,183,419
"Mill",2012,159,103,51,141,363
"Germany",2012,156,70,59,142,336
"Upper Cowlitz and Cispus",2012,3829,82,3661,3832,3982
"Tilton",2012,4926,200,4495,4936,5287
"Lower Cowlitz",2012,1775,854,657,1617,3849
"Delameter_Above Weir",2012,172,72,72,162,334
"Lacamas_Above Weir",2012,3227,4649,322,2049,12917
"Olequa_Above Weir",2012,1301,768,425,1113,3254
"Ostrander_Above Weir",2012,132,75,37,115,329
"Green",2012,790,185,497,766,1203
"Upper NF Toutle",2012,137,12,115,137,160
"NF_MS Toutle",2012,1043,881,370,876,2568
"SF Toutle",2012,2377,886,1200,2221,4398
"Coweeman",2012,3441,775,2224,3352,5308
"Kalama",2012,299,121,139,278,583
"Lower Lewis",2012,578,322,199,502,1386
"Upper NF Lewis",2012,168,13,143,168,194
"Cedar",2012,1170,121,961,1161,1425
"EF Lewis",2012,2934,1023,1562,2746,5532
"Salmon Creek",2012,1647,739,721,1483,3457
"Washougal",2012,581,183,311,553,1002
"Lower Gorge",2012,521,186,259,488,967
"Duncan_Above Weir",2012,68,17,40,65,106
"Grays_Chinook",2013,2269,547,1458,2175,3601
"Elochoman_Skamokawa",2013,1373,310,871,1342,2073
"Abernathy",2013,445,59,341,440,570
"Abernathy_Above AFTC",2013,256,39,189,252,339
"Mill",2013,160,35,101,156,239
"Germany",2013,191,34,133,189,263
"Upper Cowlitz and Cispus",2013,5770,283,5180,5784,6293
"Tilton",2013,6432,262,5861,6444,6901
"Lower Cowlitz",2013,2286,926,1062,2123,4449
"Delameter_Above Weir",2013,240,44,168,235,341
"Lacamas_Above Weir",2013,4788,4475,1137,3588,15369
"Olequa_Above Weir",2013,1384,349,843,1341,2188
"Ostrander_Above Weir",2013,161,50,87,153,279
"Green",2013,1769,406,1144,1713,2732
"Upper NF Toutle",2013,365,19,329,365,403
"NF_MS Toutle",2013,1600,923,636,1378,3965
"SF Toutle",2013,4156,1591,2085,3833,8162
"Coweeman",2013,4568,977,3064,4445,6894
"Kalama",2013,404,162,188,376,770
"Lower Lewis",2013,688,407,235,598,1618
"Upper NF Lewis",2013,6959,83,6795,6959,7121
"Cedar",2013,1262,93,1096,1257,1461
"EF Lewis",2013,3006,1085,1590,2802,5598
"Salmon Creek",2013,2044,821,920,1887,4106
"Washougal",2013,794,235,440,760,1332
"Lower Gorge",2013,841,257,489,797,1455
"Duncan_Above Weir",2013,24,5,16,24,34
"Grays_Chinook",2014,5278,958,3878,5129,7527
"Elochoman_Skamokawa",2014,5073,1120,3384,4910,7738
"Abernathy",2014,1112,105,922,1107,1333
"Abernathy_Above AFTC",2014,573,53,482,569,690
"Mill",2014,1180,111,980,1177,1413
"Germany",2014,627,69,503,625,774
"Upper Cowlitz and Cispus",2014,29410,319,28764,29416,30011
"Tilton",2014,13861,192,13473,13863,14233
"Lower Cowlitz",2014,5508,2140,2697,5076,10626
"Delameter_Above Weir",2014,756,51,660,754,859
"Lacamas_Above Weir",2014,11117,1022,9275,11055,13293
"Olequa_Above Weir",2014,8207,1031,6412,8121,10429
"Ostrander_Above Weir",2014,993,104,800,987,1212
"Green",2014,3750,839,2423,3622,5706
"Upper NF Toutle",2014,109,10,90,109,131
"NF_MS Toutle",2014,4527,2618,1757,3884,11163
"SF Toutle",2014,13985,5353,6971,12896,27633
"Coweeman",2014,8158,1847,5210,7971,12517
"Kalama",2014,1046,404,490,975,1995
"Lower Lewis",2014,1687,1025,586,1472,4023
"Upper NF Lewis",2014,9009,97,8820,9007,9204
"Cedar",2014,3464,414,2754,3420,4364
"EF Lewis",2014,5323,1795,2619,5041,9593
"Salmon Creek",2014,5359,2136,2282,4966,10553
"Washougal",2014,2031,632,1078,1944,3492
"Lower Gorge",2014,1929,712,887,1821,3553
"Duncan_Above Weir",2014,50,7,38,50,64
"Grays_Chinook",2015,688,162,433,667,1060
"Elochoman_Skamokawa",2015,561,156,299,547,904
"Abernathy",2015,293,44,216,289,387
"Abernathy_Above AFTC",2015,126,20,91,125,170
"Mill",2015,251,41,180,247,341
"Germany",2015,174,30,122,171,239
"Upper Cowlitz and Cispus",2015,1314,48,1219,1316,1405
"Tilton",2015,2934,105,2707,2941,3115
"Lower Cowlitz",2015,1172,391,644,1101,2148
"Delameter_Above Weir",2015,116,18,86,115,156
"Lacamas_Above Weir",2015,844,316,431,777,1628
"Olequa_Above Weir",2015,598,197,319,565,1074
"Ostrander_Above Weir",2015,119,20,84,118,162
"Green",2015,722,182,428,699,1144
"Upper NF Toutle",2015,85,9,68,84,104
"NF_MS Toutle",2015,815,468,330,702,1918
"SF Toutle",2015,2671,998,1385,2466,5045
"Coweeman",2015,1416,337,866,1379,2183
"Kalama",2015,181,71,83,169,351
"Lower Lewis",2015,295,171,93,256,735
"Upper NF Lewis",2015,3723,60,3604,3722,3842
"Cedar",2015,789,126,585,774,1083
"EF Lewis",2015,749,286,328,705,1410
"Salmon Creek",2015,1069,434,496,996,2051
"Washougal",2015,389,122,204,374,679
"Lower Gorge",2015,414,141,215,390,768
"Duncan_Above Weir",2015,11,3,6,10,17
"Grays_Chinook",2016,1606,325,1108,1562,2373
"Elochoman_Skamokawa",2016,1283,340,735,1244,2073
"Abernathy",2016,615,66,492,611,759
"Abernathy_Above AFTC",2016,351,29,298,349,412
"Mill",2016,411,50,321,409,518
"Germany",2016,287,39,214,285,369
"Upper Cowlitz and Cispus",2016,9697,267,9141,9713,10186
"Tilton",2016,6961,247,6447,6977,7408
"Lower Cowlitz",2016,2662,909,1455,2486,4909
"Delameter_Above Weir",2016,205,28,156,204,266
"Lacamas_Above Weir",2016,1004,214,676,974,1495
"Olequa_Above Weir",2016,1306,565,582,1186,2722
"Ostrander_Above Weir",2016,212,25,167,210,268
"Green",2016,2608,598,1674,2535,4037
"Upper NF Toutle",2016,532,23,488,532,578
"NF_MS Toutle",2016,1216,679,425,1069,2876
"SF Toutle",2016,3803,1409,1909,3522,7333
"Coweeman",2016,3836,803,2567,3731,5799
"Kalama",2016,351,145,148,328,715
"Lower Lewis",2016,685,357,257,604,1597
"Upper NF Lewis",2016,6807,82,6644,6807,6973
"Cedar",2016,2272,462,1527,2212,3351
"EF Lewis",2016,1796,637,806,1719,3304
"Salmon Creek",2016,2627,1021,1240,2451,5047
"Washougal",2016,1023,299,571,980,1720
"Lower Gorge",2016,940,329,484,881,1785
"Duncan_Above Weir",2016,16,4,9,16,25
"Grays_Chinook",2017,1211,251,836,1174,1794
"Elochoman_Skamokawa",2017,1413,335,893,1368,2178
"Abernathy",2017,352,47,267,348,451
"Abernathy_Above AFTC",2017,209,19,175,207,251
"Mill",2017,237,37,172,235,315
"Germany",2017,346,47,264,343,446
"Upper Cowlitz and Cispus",2017,11598,198,11189,11602,11958
"Tilton",2017,10466,176,10100,10476,10792
"Lower Cowlitz",2017,2249,819,1228,2111,4159
"Delameter_Above Weir",2017,111,20,76,110,155
"Lacamas_Above Weir",2017,457,124,272,436,757
"Olequa_Above Weir",2017,628,273,242,581,1299
"Ostrander_Above Weir",2017,178,27,131,176,238
"Green",2017,819,217,469,793,1310
"Upper NF Toutle",2017,39,6,28,39,52
"NF_MS Toutle",2017,652,444,129,560,1665
"SF Toutle",2017,1489,660,539,1375,3075
"Coweeman",2017,3122,702,2005,3044,4715
"Kalama",2017,278,126,104,255,594
"Lower Lewis",2017,545,314,218,476,1267
"Upper NF Lewis",2017,6751,82,6589,6751,6906
"Cedar",2017,2340,506,1564,2263,3508
"EF Lewis",2017,2234,719,1224,2097,3950
"Salmon Creek",2017,2406,913,1188,2232,4652
"Washougal",2017,940,282,525,898,1610
"Lower Gorge",2017,654,242,302,615,1232
"Duncan_Above Weir",2017,24,7,12,23,41
"Grays_Chinook",2018,1270,276,843,1231,1924
"Elochoman_Skamokawa",2018,1886,432,1202,1829,2891
"Abernathy",2018,421,59,318,418,547
"Abernathy_Above AFTC",2018,211,32,157,208,280
"Mill",2018,295,45,216,291,391
"Germany",2018,420,58,316,416,542
"Upper Cowlitz and Cispus",2018,5999,105,5786,6001,6197
"Tilton",2018,4511,115,4269,4515,4727
"Lower Cowlitz",2018,1944,775,875,1821,3864
"Delameter_Above Weir",2018,149,20,114,147,194
"Lacamas_Above Weir",2018,549,86,417,535,755
"Olequa_Above Weir",2018,733,224,416,694,1294
"Ostrander_Above Weir",2018,109,22,71,107,158
"Green",2018,910,222,555,881,1415
"Upper NF Toutle",2018,3,2,0,2,7
"NF_MS Toutle",2018,580,405,135,475,1552
"SF Toutle",2018,1441,644,557,1325,3043
"Coweeman",2018,3806,863,2481,3699,5818
"Kalama",2018,321,136,144,295,661
"Lower Lewis",2018,492,274,181,430,1144
"Upper NF Lewis",2018,6661,81,6502,6661,6820
"Cedar",2018,3103,815,1953,2965,5098
"EF Lewis",2018,2131,709,1156,2019,3788
"Salmon Creek",2018,2668,1026,1342,2455,5151
"Washougal",2018,1010,301,565,960,1718
"Lower Gorge",2018,782,284,394,732,1414
"Duncan_Above Weir",2018,14,4,7,13,23
"Grays_Chinook",2019,1914,476,1225,1834,3020
"Elochoman_Skamokawa",2019,2718,600,1806,2644,4124
"Abernathy",2019,1116,114,913,1111,1355
"Abernathy_Above AFTC",2019,603,60,494,600,728
"Mill",2019,527,62,418,524,653
"Germany",2019,424,52,328,421,533
"Upper Cowlitz and Cispus",2019,9703,168,9349,9709,10011
"Tilton",2019,7264,178,6884,7276,7587
"Lower Cowlitz",2019,3125,1159,1575,2883,6047
"Delameter_Above Weir",2019,178,29,127,176,243
"Lacamas_Above Weir",2019,219,29,171,215,288
"Olequa_Above Weir",2019,499,101,357,481,761
"Ostrander_Above Weir",2019,173,26,128,171,230
"Green",2019,1575,367,1001,1529,2384
"Upper NF Toutle",2019,458,21,418,458,500
"NF_MS Toutle",2019,852,634,225,689,2444
"SF Toutle",2019,3016,1188,1472,2771,5934
"Coweeman",2019,4726,1069,3020,4599,7133
"Kalama",2019,572,271,207,520,1277
"Lower Lewis",2019,654,424,185,553,1666
"Upper NF Lewis",2019,5322,73,5181,5321,5466
"Cedar",2019,4046,1146,2287,3882,6749
"EF Lewis",2019,2740,894,1478,2577,4899
"Salmon Creek",2019,3584,1409,1663,3327,6991
"Washougal",2019,1655,528,856,1577,2900
"Lower Gorge",2019,1438,476,835,1338,2551
"Duncan_Above Weir",2019,56,8,42,56,74
"Grays_Chinook",2020,2178,700,1225,2045,3956
"Elochoman_Skamokawa",2020,2545,683,1519,2446,4131
"Abernathy",2020,779,113,583,769,1029
"Abernathy_Above AFTC",2020,563,82,425,557,751
"Mill",2020,589,87,439,583,777
"Germany",2020,396,64,285,391,533
"Upper Cowlitz and Cispus",2020,19634,1603,15639,19975,21749
"Tilton",2020,12312,1460,8771,12631,14302
"Lower Cowlitz",2020,2934,1649,991,2570,7169
"Delameter_Above Weir",2020,280,47,198,276,382
"Lacamas_Above Weir",2020,894,208,586,859,1397
"Olequa_Above Weir",2020,1211,396,677,1139,2222
"Ostrander_Above Weir",2020,308,54,218,302,426
"Green",2020,1732,420,1069,1680,2725
"Upper NF Toutle",2020,75,9,59,75,94
"NF_MS Toutle",2020,946,826,220,730,2924
"SF Toutle",2020,3469,1872,1364,3050,8033
"Coweeman",2020,5986,1526,3605,5791,9551
"Kalama",2020,1078,595,446,935,2632
"Lower Lewis",2020,716,502,182,592,1958
"Upper NF Lewis",2020,9307,97,9119,9308,9499
"Cedar",2020,4421,1035,2835,4279,6845
"EF Lewis",2020,2413,1044,988,2207,5038
"Salmon Creek",2020,3986,1901,1564,3600,8727
"Washougal",2020,2397,900,1178,2230,4604
"Lower Gorge",2020,1275,554,530,1174,2645
"Duncan_Above Weir",2020,25,6,15,24,40
