"X2.5.","X25.","X50.","X75.","X97.5.","mean","sd","year","Population"
4871.6363544781,6983.40518615585,8536.01721986288,10559.1065649412,16979.8929704631,9118.60042824637,3145.14207278481,2010,"Lower Cowlitz DIP"
1621.27449454696,2614.47103281353,3348.60475879185,4428.45422375745,7939.52756417531,3715.84122056029,1609.50495007929,2010,"Lower Cowlitz"
98.4386351412422,185.23064064716,257.178021262229,349.813219684409,645.716294243634,285.858281093679,148.473770411174,2010,"Delameter_Above Weir"
502.723362225356,1265.17158718059,1984.83017439844,3125.28910427278,8437.88304041656,2568.33530628289,2158.00458073533,2010,"Lacamas_Above Weir"
808.06869136495,1428.60811813157,1981.73579899541,2764.96369068174,5472.3885528965,2290.07039608375,1348.72125947323,2010,"Olequa_Above Weir"
71.5631451823529,152.500874597202,223.686981820101,321.293279870013,646.291267019524,258.495224225764,157.090915728591,2010,"Ostrander_Above Weir"
3171.7537331047,4879.59854626483,6179.62970514141,8125.73107028004,17279.4931986076,7181.20157265667,4946.08215382055,2011,"Lower Cowlitz DIP"
889.652793274612,1516.59561091204,1978.24744352371,2571.27550183589,4450.41882381237,2160.13795210662,961.49052630172,2011,"Lower Cowlitz"
75.7817648867936,134.413298862714,181.244963123693,244.195644987193,449.454037250539,201.256609612087,98.3636030441623,2011,"Delameter_Above Weir"
271.324236800977,1021.08813950718,1819.794563792,3320.44973733333,12041.7072181595,2916.92767700622,4691.5237483128,2011,"Lacamas_Above Weir"
658.192035875939,1080.2963582296,1455.46252875357,2025.78715812965,4445.1909569163,1732.22762222453,1070.573576226,2011,"Olequa_Above Weir"
39.0579597038624,97.1605871324319,144.818748258081,211.109783305715,442.279191854293,170.651711707205,119.215284459715,2011,"Ostrander_Above Weir"
2668.97708133435,4234.5183454406,5558.42182670502,7490.15675976416,16563.131443591,6608.18392886341,4839.52967123214,2012,"Lower Cowlitz DIP"
656.6182264756,1190.768740585,1617.42918712462,2150.1599415388,3848.76710414898,1775.30688810017,854.331274360054,2012,"Lower Cowlitz"
71.6131320764585,124.737108513342,161.608973214451,207.179462279999,333.760953086307,172.437826874042,71.7204270213256,2012,"Delameter_Above Weir"
321.586936186021,1133.08030857911,2049.48297241965,3675.11107006977,12917.0811116789,3227.19067651063,4648.77031366996,2012,"Lacamas_Above Weir"
424.662381797121,818.186753296647,1112.94237561225,1576.97311907132,3254.48383998928,1301.14140129238,767.771154133118,2012,"Olequa_Above Weir"
37.421284508274,81.1212073645988,115.252059192358,164.272938991482,329.319477964132,132.107136086188,75.3575148170009,2012,"Ostrander_Above Weir"
4608.73864815043,6355.22621799278,7742.11024940295,9917.49964899524,19927.8786169625,8858.7876020277,4563.91379652285,2013,"Lower Cowlitz DIP"
1061.81208679442,1674.24559733361,2123.10404403309,2673.58312347955,4448.97196108817,2285.91642140525,925.783826794348,2013,"Lower Cowlitz"
167.86337921305,207.678559499818,235.321242540971,265.91815993575,341.330388715811,239.942488634341,44.4489274138883,2013,"Delameter_Above Weir"
1136.51754829822,2422.56746804297,3587.76672865897,5599.54020802124,15368.555053818,4787.76621739721,4474.50926895568,2013,"Lacamas_Above Weir"
843.160802974787,1136.7549928522,1341.38979365244,1580.33486990423,2187.86324651333,1384.07091190749,348.851671335298,2013,"Olequa_Above Weir"
86.5413003960261,124.613379977016,152.666664504005,190.510742157536,278.996913803201,161.091562683402,50.398492312732,2013,"Ostrander_Above Weir"
22446.7803255823,24787.2395915077,26260.9355845302,28010.8305822099,32588.4935602915,26580.8101665072,2609.88175864866,2014,"Lower Cowlitz DIP"
2697.42739742475,4056.20610677725,5076.05407002244,6489.85034011708,10626.2498687351,5508.01653616784,2139.75176588212,2014,"Lower Cowlitz"
659.897828307249,720.419284216627,754.374047099141,789.524295957864,858.963980251905,755.798802622844,51.0680797431798,2014,"Delameter_Above Weir"
9275.45185165479,10401.2964073917,11055.0283990575,11755.2643309748,13293.1259587919,11117.2371303711,1022.48760163469,2014,"Lacamas_Above Weir"
6411.58945589382,7474.85193359833,8121.1591418833,8844.92250662924,10429.0511370162,8207.18376512534,1030.78789942173,2014,"Olequa_Above Weir"
800.015181317624,922.958142609369,987.000961742531,1058.06445593491,1212.14241606917,992.573932220042,103.689743700497,2014,"Ostrander_Above Weir"
2000.10553169317,2463.05463267286,2770.69439327166,3159.71011218286,4117.93157664794,2848.76191709414,554.942135071376,2015,"Lower Cowlitz DIP"
643.772675441291,911.772174936825,1101.23767584684,1348.63346668341,2147.80545315753,1171.88574393602,390.677440146656,2015,"Lower Cowlitz"
86.0763373523202,103.788394498504,114.603782955785,127.099521089801,155.663934979479,116.249790797019,17.7494874246052,2015,"Delameter_Above Weir"
431.294700351859,622.5594861153,777.405007730642,991.237961387671,1628.39527710782,843.524762122865,315.914993798218,2015,"Lacamas_Above Weir"
318.642596417481,459.019955312881,564.577282205849,696.632756182744,1073.59240791238,597.998184568215,197.305685744657,2015,"Olequa_Above Weir"
83.8481929739766,104.951793419698,117.514396800644,131.98521625517,161.880534251328,119.103435670021,20.2382974277476,2015,"Ostrander_Above Weir"
3742.38057741829,4608.98881008325,5209.51653899751,5956.77597500748,8029.85747784757,5388.72098678399,1108.8213815451,2016,"Lower Cowlitz DIP"
1454.55029947726,2041.09252016515,2486.44955334709,3063.56200284167,4908.68166718201,2661.60468257278,909.311085471163,2016,"Lower Cowlitz"
155.789086106492,186.033683328305,203.892027055603,222.339794801646,265.713721040156,205.476442819166,27.9976814254373,2016,"Delameter_Above Weir"
