"","Population","Year","X2.5.","X25.","X50.","X75.","X97.5.","Origin"
"1","Coweeman",2010,1.73324590381005,3.20739845812109,4.09418378443096,5.37879216757533,8.41729768303959,"Hatchery"
"2","Coweeman",2011,0.684109495236149,1.41566960767328,2.01236278284346,2.86591414772258,4.41857080554284,"Hatchery"
"3","Coweeman",2012,0.315232795659806,0.918022315288053,1.66463405638369,2.59387402471324,5.75089264910538,"Hatchery"
"4","Coweeman",2013,2.63058932112636,4.39488919740859,5.841980720748,7.80698479593743,14.1034276573109,"Hatchery"
"5","Coweeman",2014,7.96433062363676,12.1562639456304,15.0929521217048,19.1876792825055,30.4007079714173,"Hatchery"
"6","Coweeman",2015,1.13948531835808,2.15759626054918,3.08467074036647,4.33600593206342,7.9524136888564,"Hatchery"
"7","Coweeman",2016,2.1219214837955,4.39436821012623,6.71538244261895,9.56819668688644,16.718926305527,"Hatchery"
"8","Coweeman",2017,0.718785488291022,2.16961104532085,3.78890139359921,6.1132184324492,11.9536720443075,"Hatchery"
"9","Coweeman",2018,1.45881478876557,5.61688269060885,10.8130043657639,18.415075752979,38.6457422493061,"Hatchery"
"10","Coweeman",2019,4.59938711443812,9.65669270091545,13.3492373238002,18.6391166905394,30.5268018708527,"Hatchery"
"11","Coweeman",2020,2.95541933518173,6.02341392881148,9.19362766580271,12.9552904348894,24.6104114122441,"Hatchery"
"12","Coweeman",2021,6.36164379020188,9.96192337409979,13.0844099948716,16.4846484930776,28.3899755239903,"Hatchery"
"13","Coweeman",2022,1.43500136722344,3.36388230277736,4.95587248872288,7.16426903729579,13.2546184439788,"Hatchery"
"14","Coweeman",2023,1.2259358904742,3.05744725759558,4.62869650316013,7.06177497495952,12.2339810495433,"Hatchery"
"15","EF Lewis",2010,0.972245492947333,2.30564387809308,3.65775448855359,5.56762819717227,10.8750613486416,"Hatchery"
"16","EF Lewis",2011,0.131554754433319,0.429803848555415,0.773497072114701,1.24727266071134,3.48130487584227,"Hatchery"
"17","EF Lewis",2012,0.382456123124077,0.998406364734202,1.60994753263623,2.61605176059368,5.70615252556212,"Hatchery"
"18","EF Lewis",2013,0.720289644624993,1.36866149451128,1.81437426271687,2.53796847237243,4.39611619448603,"Hatchery"
"19","EF Lewis",2014,2.04170694409448,4.61059685035242,6.35725310195858,8.92209604842811,16.7354063160534,"Hatchery"
"20","EF Lewis",2015,0.189297048472055,0.520633591302532,0.831410126896949,1.32035653107568,2.9448416665532,"Hatchery"
"21","EF Lewis",2016,1.08951817852303,2.77840582455868,4.21830949085724,6.53957638816225,13.8275625602863,"Hatchery"
"22","EF Lewis",2017,2.74099370642308,4.94054682764787,6.67526773121698,8.99444258307775,18.4155156164959,"Hatchery"
"23","EF Lewis",2018,0.557142690380837,1.32448618818125,1.95274211663402,2.79430066551162,5.08430660376568,"Hatchery"
"24","EF Lewis",2019,0.443825428414462,1.11918998047993,1.7217656383397,2.62878516266576,5.81426133676478,"Hatchery"
"25","EF Lewis",2020,0.428840077039329,1.13443280124535,1.82470970543359,2.94779692184899,5.37083022118664,"Hatchery"
"26","EF Lewis",2021,1.05396834952744,1.81245297384487,2.44453581070427,3.49478584920573,5.99132632852148,"Hatchery"
"27","EF Lewis",2022,0.527537487551423,1.60435696425695,2.46700181536533,3.37950095664755,7.42262758842629,"Hatchery"
"28","EF Lewis",2023,0.787813322472648,1.6960151776818,2.49717635842167,3.65100079166511,7.56297223706043,"Hatchery"
"29","Elochoman, Skamokawa",2010,8.46478520777821,11.9878579528151,15.134119605067,18.597403994685,29.0701403382434,"Hatchery"
"30","Elochoman, Skamokawa",2011,3.13708341895277,4.73044073049351,5.97597375357331,7.6979055452904,11.4166650382571,"Hatchery"
"31","Elochoman, Skamokawa",2012,0.391466036694368,0.946176495425816,1.41701968543171,2.0010722209192,3.76439372665766,"Hatchery"
"32","Elochoman, Skamokawa",2013,1.74322564107728,2.66192669511562,3.40260778483869,4.3327426521827,6.47398164885186,"Hatchery"
"33","Elochoman, Skamokawa",2014,7.86538884084992,10.3427235983415,12.5745677677467,14.7812838502932,20.9345780391544,"Hatchery"
"34","Elochoman, Skamokawa",2015,0.510843140521781,0.969428801245163,1.3083716000802,1.73620994297437,3.43046792295505,"Hatchery"
"35","Elochoman, Skamokawa",2016,1.1246947990865,2.07979102878389,2.86369545691602,3.91422845440798,6.80158399808815,"Hatchery"
"36","Elochoman, Skamokawa",2017,0.49773621419728,1.36931872385033,2.08863842178249,3.42797263354981,6.22983222076681,"Hatchery"
"37","Elochoman, Skamokawa",2018,2.28990068500144,4.09456284086077,5.53145237866145,7.41284901441406,12.8576549583535,"Hatchery"
"38","Elochoman, Skamokawa",2019,2.66572501106941,4.72345682825069,6.61212156732969,8.98439509355534,15.8082023864143,"Hatchery"
"39","Elochoman, Skamokawa",2020,1.05346105152696,2.23201453055063,3.22928965038769,4.65084201257638,9.44542744857318,"Hatchery"
"40","Elochoman, Skamokawa",2021,5.88137619312648,7.85976523657726,9.22149126834875,11.0120754135186,15.8169341974108,"Hatchery"
"41","Elochoman, Skamokawa",2022,0.342629345226683,0.875494991146606,1.27126249042031,1.87170206735352,3.92623950440053,"Hatchery"
"42","Elochoman, Skamokawa",2023,0.533111261259582,1.2222671423652,1.8359830154252,2.66071512049288,4.61433102371721,"Hatchery"
"43","Grays, Chinook",2010,3.93039246279615,5.99478331035317,7.80842935804271,10.1011866141612,18.4748420897096,"Hatchery"
"44","Grays, Chinook",2011,7.54615784404521,12.3298909436327,17.2370451163573,22.9688800170016,40.1846241088027,"Hatchery"
"45","Grays, Chinook",2012,0.480958396113614,1.03727846801378,1.52727257369595,2.19223560765569,4.06091108378985,"Hatchery"
"46","Grays, Chinook",2013,3.930513217326,5.51112360577335,6.72886096275398,8.23070038373226,12.0853985266177,"Hatchery"
"47","Grays, Chinook",2014,5.29279325058876,7.66375645484045,8.71938078065066,10.3294871974461,14.2309856723553,"Hatchery"
"48","Grays, Chinook",2015,0.477498260575076,0.933959028681386,1.35069089874111,1.78111292877319,3.1330488421382,"Hatchery"
"49","Grays, Chinook",2016,2.17581586655668,3.17013735656559,4.00929674599255,4.80813951126545,7.25950171640884,"Hatchery"
"50","Grays, Chinook",2017,1.9700328070006,3.11489361267133,3.90394256819832,5.02157435383954,8.40273397868325,"Hatchery"
"51","Grays, Chinook",2018,2.40996925943855,3.68559625787409,4.43332125111324,5.6791614578645,9.38311107383509,"Hatchery"
"52","Grays, Chinook",2019,1.65562375423452,3.56178095801121,4.71520923498022,6.39004198617824,11.6891706176723,"Hatchery"
"53","Grays, Chinook",2020,0.834855749641048,2.22315702159487,3.00537339592848,4.20853231402767,8.304844296226,"Hatchery"
"54","Grays, Chinook",2021,4.42766755862353,5.90716815938273,6.97817963850212,8.38875116326335,11.203937234913,"Hatchery"
"55","Grays, Chinook",2022,0.86549991700764,2.27804976099836,3.14101014302896,4.0579755485972,7.79827473965638,"Hatchery"
"56","Grays, Chinook",2023,0.784865144961167,1.58345264641659,2.16404052503082,3.00060080610348,5.56695784271571,"Hatchery"
"57","Kalama",2010,10.2983182516317,19.7430952199558,31.7646994372453,52.4712448395781,122.640525363596,"Hatchery"
"58","Kalama",2011,1.99196327242698,5.44543274936906,9.04730781517619,14.704783738151,39.8769010999464,"Hatchery"
"59","Kalama",2012,2.10706115599704,3.83137690765014,5.47611192337904,8.07172622591505,17.6678291757106,"Hatchery"
"60","Kalama",2013,2.63357892867462,4.91672733556642,7.09654605777481,9.92710718671927,20.6104877142407,"Hatchery"
"61","Kalama",2014,11.8195691759331,21.6530727564559,29.5666145302491,40.3487284693295,69.3486714741298,"Hatchery"
"62","Kalama",2015,1.80398501132749,3.38268299358171,4.6485734534797,6.55010606726834,13.1838730940084,"Hatchery"
"63","Kalama",2016,0.661065848440629,1.91367940240715,2.86263432656474,4.48574543007347,9.71397105859292,"Hatchery"
"64","Kalama",2017,0.360819945777304,1.16096545848693,2.09844953528609,3.69489686163727,10.6840621566677,"Hatchery"
"65","Kalama",2018,1.19122453096414,2.35509281281474,3.52457492324488,5.15393872124535,11.2933426789883,"Hatchery"
"66","Kalama",2019,0.72378411870852,1.78197373673824,3.16409098873089,5.83086569428141,21.3524338858894,"Hatchery"
"67","Kalama",2020,6.21167802465757,10.6087054140186,14.24773972699,19.6383943704747,38.7738953378844,"Hatchery"
"68","Kalama",2021,6.23732968209087,11.3360809435531,16.0737840589033,22.0458063845029,42.1666175765607,"Hatchery"
"69","Kalama",2022,3.83885385454557,5.93682744404697,7.88017421323118,10.33912990994,19.7446182391564,"Hatchery"
