"","Population","Year","X2.5.","X25.","X50.","X75.","X97.5.","Origin"
"1","Coweeman",2010,1.72368429555678,3.02226726951562,4.00164292741575,5.20928272810294,8.37729259473283,"Hatchery"
"2","Coweeman",2011,0.630202049923673,1.39884331022414,1.9740932932923,2.71833585865456,4.86819401021728,"Hatchery"
"3","Coweeman",2012,0.341523992837265,0.956836656682461,1.56267528115699,2.53436171519449,6.01080470315488,"Hatchery"
"4","Coweeman",2013,2.26047052048987,4.46602426962449,6.19745322559408,8.31242356220339,13.6807879454671,"Hatchery"
"5","Coweeman",2014,8.42563326733008,12.5026796821701,15.2739537103966,18.7771337214163,27.4380477540459,"Hatchery"
"6","Coweeman",2015,1.12423495554311,2.32616519711373,3.29353356921043,4.6131473145909,8.16812426228908,"Hatchery"
"7","Coweeman",2016,1.94910873121115,4.40773006193576,6.31242683161727,9.0077192628811,15.7991930150602,"Hatchery"
"8","Coweeman",2017,0.584898792876534,2.01812646645516,3.40224233744053,5.70819407230286,12.5402745350371,"Hatchery"
"9","Coweeman",2018,1.10362106242936,4.75316671259982,9.45200568322796,16.3001980758079,34.7129723162216,"Hatchery"
"10","Coweeman",2019,4.7085209794245,9.04493494946145,12.2505107933962,16.3509030453793,26.7124297222931,"Hatchery"
"11","Coweeman",2020,2.78731347939918,6.04480748550649,8.7140813769863,12.4493885010217,21.976351877882,"Hatchery"
"12","Coweeman",2021,5.74870810809869,10.0028860089907,12.9447897274015,16.5462785369355,26.2591052146853,"Hatchery"
"13","Coweeman",2022,1.58586941323398,3.50146361938351,5.07553213813733,7.18094685612204,12.8088125879312,"Hatchery"
"14","Coweeman",2023,1.25373126116033,3.07607206591495,4.55791531597902,6.64189250648367,12.3645583212754,"Hatchery"
"15","EF Lewis",2010,1.00079471600215,2.22749455012884,3.27556891461346,4.66495186412478,9.06504055513917,"Hatchery"
"16","EF Lewis",2011,0.125915060966919,0.408667497071245,0.677072268284588,1.08568347782435,2.5453513161968,"Hatchery"
"17","EF Lewis",2012,0.507852774061861,1.27194808753198,1.95285443560536,3.00714629510191,6.46677775017506,"Hatchery"
"18","EF Lewis",2013,0.766755472020324,1.49224392092755,2.13581441936135,2.98036678213272,5.41803295692799,"Hatchery"
"19","EF Lewis",2014,2.7377668542572,5.38094070278663,7.47007382212997,10.3382707097414,19.2637886976207,"Hatchery"
"20","EF Lewis",2015,0.220528098013227,0.607435664496362,0.980553957165948,1.53967003663437,3.49879147506937,"Hatchery"
"21","EF Lewis",2016,1.25922907084464,3.63804958285376,5.81096411593415,8.95794438751262,19.4393375613203,"Hatchery"
"22","EF Lewis",2017,2.78588762561881,5.29438349643491,7.07770697003378,9.45645434263808,15.9992432850307,"Hatchery"
"23","EF Lewis",2018,0.515478434880402,1.22800935038882,1.80878242509233,2.65281979679156,5.10348600226661,"Hatchery"
"24","EF Lewis",2019,0.364688135453403,1.00003055838123,1.63052615138287,2.50396351233162,5.53303185782202,"Hatchery"
"25","EF Lewis",2020,0.42751375691389,1.04478318130337,1.64122612657574,2.47443580448024,5.16905524243543,"Hatchery"
"26","EF Lewis",2021,1.05444529915457,1.96640109142511,2.6424142970878,3.57915197760389,6.11187521458213,"Hatchery"
"27","EF Lewis",2022,0.703151428255073,1.68769072204027,2.5237506753945,3.6392244544464,7.00266830216137,"Hatchery"
"28","EF Lewis",2023,0.850855802034964,1.68736462700084,2.36027825982794,3.24568767962639,5.83956628536137,"Hatchery"
"29","Elochoman, Skamokawa",2010,8.19313301332254,11.9980879399045,14.7519279386169,18.1475013454729,26.999831751321,"Hatchery"
