"X2.5.","X25.","X50.","X75.","X97.5.","mean","sd","year","Population"
0.0375926386986611,0.0777503616247722,0.120110539108426,0.186476307430753,0.538336620099603,0.161739528579883,0.134379593050435,2010,"Lower Cowlitz DIP"
0.0194284152927843,0.0520892801725182,0.0966945178893318,0.148166575348566,0.30211477580868,0.11081831311151,0.0744076265052474,2010,"Lower Cowlitz"
0.00131234995478188,0.0070725160330294,0.0209247330333652,0.0739360012329897,0.441718371967478,0.0657343462968659,0.115040667249518,2010,"Delameter_Above Weir"
0.00360140290960829,0.0284834730144507,0.0990181515218604,0.337038580826628,0.837829456152235,0.214731096315985,0.24076762848182,2010,"Lacamas_Above Weir"
0.0195193434977432,0.0522711904082788,0.0883890589391509,0.140811419750619,0.246243698592974,0.104183996934879,0.0654700917917384,2010,"Olequa_Above Weir"
0.00621219946238879,0.0610186852280939,0.152675460598251,0.313775051776258,0.653652303520693,0.207175306565626,0.181341527326052,2010,"Ostrander_Above Weir"
0.0233109314164233,0.0536601464917375,0.0910597668706142,0.149273992782467,0.470192131842217,0.128115401274776,0.123336998167571,2011,"Lower Cowlitz DIP"
0.0189866931467902,0.0497960559473495,0.0877436921416931,0.151493457404145,0.330164488739697,0.113069447739828,0.0880361797156932,2011,"Lower Cowlitz"
0.00134352828007539,0.00770117055988244,0.0173413145978711,0.0422566266850121,0.171134228069006,0.0345065099207549,0.0436214414026752,2011,"Delameter_Above Weir"
0.00322186389959102,0.0284413166669688,0.0949043164955566,0.270430129330326,0.683085738104913,0.173581836303971,0.190767533035929,2011,"Lacamas_Above Weir"
0.00416611352915702,0.0143020305028192,0.0301839691932652,0.0624914144759992,0.186736211921083,0.0473345297488953,0.0487529963209743,2011,"Olequa_Above Weir"
0.00499260819514143,0.0305058333705268,0.075326202393663,0.178163741797022,0.547859936419249,0.123582549472472,0.13252438108852,2011,"Ostrander_Above Weir"
0.0305232636735875,0.0729369117620847,0.127968379754362,0.211246038490803,0.48012600897016,0.161328694534641,0.121159605244394,2012,"Lower Cowlitz DIP"
0.0380807208570072,0.11559653948506,0.222480154691943,0.356894253009694,0.67125446520796,0.261126397365042,0.176285447641022,2012,"Lower Cowlitz"
0.00106908345796077,0.00439871863430253,0.0131819211912015,0.0352663877926942,0.207647028088427,0.0336840896324457,0.0571161156051194,2012,"Delameter_Above Weir"
0.00987887804305482,0.0368925310880268,0.0691233884297829,0.164872073992695,0.550212896371382,0.126112624617081,0.139558161244365,2012,"Lacamas_Above Weir"
0.00143024067366304,0.00642969640577479,0.0137442172886726,0.0273584894135726,0.101396083779128,0.0223967268073881,0.0259178118447759,2012,"Olequa_Above Weir"
0.00318598089321013,0.0186445987165296,0.0457034008962255,0.0935345248302731,0.324256716451521,0.0733442222090343,0.0820463711471854,2012,"Ostrander_Above Weir"
0.0961683918933844,0.149807175207733,0.175200531508797,0.208026008788351,0.3012574061229,0.180615634106683,0.0507878406399642,2013,"Lower Cowlitz DIP"
0.300354275543558,0.385434669503606,0.426310038790339,0.471474505598485,0.560697414743314,0.427959009250651,0.0655329908927113,2013,"Lower Cowlitz"
0.00159512361064232,0.00576721019656913,0.0111663178839687,0.0215021366752072,0.0517773775275506,0.0162319167423621,0.0152284218505692,2013,"Delameter_Above Weir"
0.0288715444801784,0.0530184502725374,0.070534546994386,0.0932201856079409,0.139493246495056,0.0748831332165241,0.0294205435472578,2013,"Lacamas_Above Weir"
0.002182728193209,0.00663428928132947,0.0126050199432071,0.0185759720837609,0.040558300409645,0.0141987524010094,0.0101743087062244,2013,"Olequa_Above Weir"
0.00345802794706048,0.0121072540889114,0.0210763028820875,0.0359636960449615,0.0848748913436011,0.0271225076225491,0.0211939081895099,2013,"Ostrander_Above Weir"
0.0276847163458121,0.0377494197637854,0.04534513879777,0.0548709358731364,0.0802165500210163,0.0476212788771216,0.0137025950606053,2014,"Lower Cowlitz DIP"
0.0192305901738996,0.057171665235029,0.0987998045879605,0.137012901496543,0.259470809287438,0.105192747904044,0.0631750166956329,2014,"Lower Cowlitz"
0.00920190467486656,0.0151647916579302,0.0195770760904159,0.0248817702211458,0.0355295788486252,0.0203917183716612,0.00715406266603015,2014,"Delameter_Above Weir"
0.0210931495789725,0.0312330698187654,0.0358919883036356,0.041711210277457,0.0550051854746695,0.0365575473781563,0.00836621083409345,2014,"Lacamas_Above Weir"
0.0194726699999902,0.0258769847399129,0.0299566465072371,0.0345060875273614,0.0457735120614311,0.0305434814461372,0.00668409322477417,2014,"Olequa_Above Weir"
0.016936942768552,0.0248408953149317,0.0292861975740135,0.0335371878110078,0.0470139814566855,0.0296929293384315,0.00744271805735289,2014,"Ostrander_Above Weir"
0.0255128599925034,0.0511010257200203,0.0732045545878756,0.118319589700244,0.245206133967982,0.0928848664654432,0.0596422501189038,2015,"Lower Cowlitz DIP"
0.0126759266287171,0.0558209477874392,0.109836239180608,0.228351860417556,0.48893041186946,0.154435245762864,0.130778071913197,2015,"Lower Cowlitz"
0.0187980145537347,0.0378502739128356,0.0574173869088373,0.0822426582112295,0.141203595177962,0.0631588590124389,0.0329378314427634,2015,"Delameter_Above Weir"
0.00367471434471834,0.0133054716037923,0.0241395391625704,0.0442118655507904,0.105117054545513,0.0324487382063342,0.0261799469927867,2015,"Lacamas_Above Weir"
0.0145349398709155,0.0343097870611712,0.053263593308197,0.0781640533900035,0.155413012690943,0.0604847769465044,0.0354961969333896,2015,"Olequa_Above Weir"
