"X2.5.","X25.","X50.","X75.","X97.5.","mean","sd","year","Population"
3558.01237243937,4813.47112652147,5612.6128061698,6739.54499344427,10769.674244381,6014.15680306627,1916.36079020499,2010,"Lower Cowlitz DIP"
1215.15955323837,1774.8893481974,2209.32513870363,2771.00704849235,5016.82758594992,2397.62941695206,903.790536635741,2010,"Lower Cowlitz"
71.0176552979846,129.404857004437,183.23039610404,253.01597259714,469.390556902003,205.680397307566,108.811183182035,2010,"Delameter_Above Weir"
177.267472326908,710.158061826394,1157.16101047026,1978.91875290461,5635.53070285354,1606.37659204624,1565.7145974995,2010,"Lacamas_Above Weir"
673.023538114645,1108.18300379362,1468.33552919264,1978.18202166062,3550.30198343667,1632.3493438255,740.194835405443,2010,"Olequa_Above Weir"
40.9714608894302,100.15815369237,149.155424320387,205.257000848055,496.170865362141,172.121052934903,117.965065017825,2010,"Ostrander_Above Weir"
2491.41186235064,3390.46497416601,4361.51136386015,6045.1445359164,11506.7570015055,5128.07563925771,2626.18126058712,2011,"Lower Cowlitz DIP"
683.670225268708,1108.27154184989,1342.35029232057,1662.12343527586,2819.212330186,1444.01653848657,544.669790843456,2011,"Lower Cowlitz"
57.9216199310841,107.60111723326,143.047660920484,190.593960555478,321.274878513069,155.441512559996,69.0169146636406,2011,"Delameter_Above Weir"
139.432179478555,524.2872348272,1199.18983382955,2617.78928894357,8234.96894997626,1976.74665461041,2386.42868585264,2011,"Lacamas_Above Weir"
616.935297069883,938.604549279862,1250.46135508802,1717.86252675316,3257.82966360874,1444.10655904091,806.798732847253,2011,"Olequa_Above Weir"
28.1871806426198,60.9781976206425,89.8219052442428,134.844343287966,294.039604319716,107.764374559824,74.2919623132603,2011,"Ostrander_Above Weir"
2542.40082186777,4003.99572022126,5166.25071896196,7532.6504336055,17714.5836583933,6530.47462215055,4785.84711785429,2012,"Lower Cowlitz DIP"
648.018211830459,1100.09044594249,1406.37992290253,1694.3762727508,2686.85756304713,1462.38209082287,532.368042311305,2012,"Lower Cowlitz"
80.7203692595615,130.016423822286,169.046754003346,215.028976289117,348.953869122613,178.742175372019,70.916087330017,2012,"Delameter_Above Weir"
260.769516786794,896.79470795429,1875.61537110047,3755.55933696687,13414.8289411963,3218.14786312718,4594.82873807527,2012,"Lacamas_Above Weir"
468.609806749142,909.753558328535,1232.28691049885,1746.87722501532,4658.49946155178,1542.73037538998,1320.84952884713,2012,"Olequa_Above Weir"
38.1682831339017,84.960063704941,116.115491246171,162.560939082447,268.270364303086,128.472117438497,60.8304015489024,2012,"Ostrander_Above Weir"
4096.2584540622,5506.48348854841,6678.38993533843,9122.35653487826,23985.0077318978,8116.82758118855,4701.38144225381,2013,"Lower Cowlitz DIP"
856.360217893453,1256.57026879644,1553.82196892275,1916.17161041771,2799.39307986975,1634.05095235575,521.168119363617,2013,"Lower Cowlitz"
165.682743928363,203.465615574332,229.286148737383,260.717402661082,325.860391422434,234.598983838872,41.844449091881,2013,"Delameter_Above Weir"
1094.24302437982,2144.35517210082,3282.28849713037,5575.83995343338,20475.727349047,4722.98053202745,4702.4828270776,2013,"Lacamas_Above Weir"
846.511390527152,1135.33748170075,1318.29128550555,1552.18577620752,2216.97777837273,1369.4397909651,345.466123950734,2013,"Olequa_Above Weir"
79.9736910431062,118.245350100867,147.414524766804,186.523741600305,279.373346776135,155.75732200138,51.3570030013834,2013,"Ostrander_Above Weir"
21755.851257147,23781.5972746832,25027.5132075175,26664.4605504066,30064.1029837336,25324.6769491695,2229.69226575429,2014,"Lower Cowlitz DIP"
2454.16007297811,3628.00935930197,4555.89308807805,5739.63826958365,8426.47737230863,4799.96144328133,1610.5251713268,2014,"Lower Cowlitz"
658.065651748264,709.968952136498,747.904481118226,782.350264873768,851.644338714536,748.681573164653,50.5645246539659,2014,"Delameter_Above Weir"
8906.59432903282,9956.90372672591,10737.2554970871,11425.7564057098,13179.3718000294,10750.5415754235,1100.36267864368,2014,"Lacamas_Above Weir"
6366.86588903415,7298.36336499263,7875.92793895229,8545.89776512713,10704.2223447693,8027.65093671763,1084.52064940402,2014,"Olequa_Above Weir"
819.015550372547,928.970893043022,992.507689167846,1061.53699329241,1200.1548972402,997.841420582423,97.36935890063,2014,"Ostrander_Above Weir"
1889.13031757704,2305.50677275739,2645.69785592068,3004.26105073324,3743.65339496507,2683.0406703725,493.660202931774,2015,"Lower Cowlitz DIP"
560.026407351782,767.16074098662,931.042538914725,1133.4985537382,1759.99697833604,981.598654304063,300.411506236366,2015,"Lower Cowlitz"
84.9066737695751,101.497268750936,110.79586369422,124.419446723455,155.689430164757,113.929042726822,17.7608459298258,2015,"Delameter_Above Weir"
432.225031588137,629.517649459991,796.392414734757,1035.35405183644,1760.89056337196,872.092672730004,340.781335776108,2015,"Lacamas_Above Weir"
305.901060908268,460.559606453528,568.939101837231,696.099522357245,1017.57696034728,596.000470454115,188.158767562747,2015,"Olequa_Above Weir"
77.8754317508708,102.596947637701,117.115383073223,134.89531108405,164.730628921052,119.419830157492,23.1418488936721,2015,"Ostrander_Above Weir"
3405.44856227386,4013.7988485497,4489.43744614232,5084.30675740173,6882.96541898801,4632.24502383962,865.447167517765,2016,"Lower Cowlitz DIP"
1254.06755338868,1651.76805106895,1951.89522450597,2306.92195525846,3687.45667793809,2057.80832499055,597.968432774291,2016,"Lower Cowlitz"
131.792625456058,161.718423049119,180.409365081642,195.08404058556,240.364152591699,181.629174748621,26.6873881345815,2016,"Delameter_Above Weir"
