"","Population","Year","X2.5.","X25.","X50.","X75.","X97.5.","Origin"
"1","Coweeman",2010,1.64109187345359,2.98728832061282,3.99935723106471,5.25550074613737,8.57824755938657,"Hatchery"
"2","Coweeman",2011,0.576459706744251,1.27336419256874,1.88774349174732,2.67981955141329,4.91432956383438,"Hatchery"
"3","Coweeman",2012,0.203597079351212,0.659628183355348,1.15387226154375,1.91610029183656,4.64035018342844,"Hatchery"
"4","Coweeman",2013,1.99037982084535,3.99379157374171,5.48885504815578,7.38379157425495,12.4793657776049,"Hatchery"
"5","Coweeman",2014,7.61880841350087,11.1923487337891,13.7415902203899,16.7891373086617,24.3399944352365,"Hatchery"
"6","Coweeman",2015,1.08738908704697,2.17822806060593,3.05750347823769,4.15669533344115,7.00590138966508,"Hatchery"
"7","Coweeman",2016,1.65603478080442,3.84362944856984,5.55983119344166,7.89121776573602,14.1535210810462,"Hatchery"
"8","Coweeman",2017,0.368639854660793,1.38475559590782,2.58958514378121,4.46798344160201,10.3777201927025,"Hatchery"
"9","Coweeman",2018,0.680877035620012,2.92212241974013,5.95479242478518,11.0844651485143,26.1427183910329,"Hatchery"
"10","Coweeman",2019,4.86783239026571,9.91111334010048,13.5937853988743,18.2069473888021,30.0277760756263,"Hatchery"
"11","Coweeman",2020,1.94997207782873,5.24025814984998,8.10010148994461,11.8677222378257,22.7853705626772,"Hatchery"
"12","EF Lewis",2010,1.30605959631474,2.83403456159744,4.12852082127809,5.89760472140229,11.1748951894214,"Hatchery"
"13","EF Lewis",2011,0.133377849374086,0.437276152185258,0.78165834194429,1.315671895571,3.18202068328995,"Hatchery"
"14","EF Lewis",2012,0.296611687091905,0.76890983016896,1.22569959879303,1.91313771132327,4.11987262939045,"Hatchery"
"15","EF Lewis",2013,0.598990821117605,1.2281412463076,1.72651247325697,2.39368564067857,4.5076014988461,"Hatchery"
"16","EF Lewis",2014,2.31824918868361,4.63461450454609,6.45088775290162,8.85005312563258,16.1119356182318,"Hatchery"
"17","EF Lewis",2015,0.246557800652051,0.697125184538869,1.13655117906276,1.72848561436402,3.52430615809069,"Hatchery"
"18","EF Lewis",2016,1.51712369214425,4.00576809684436,5.92368474994656,8.37081709291783,14.6652145022674,"Hatchery"
"19","EF Lewis",2017,2.19830821467387,4.09125887873781,5.48019982687697,7.24758418009732,12.220584180791,"Hatchery"
"20","EF Lewis",2018,0.444614666932726,1.08953867872221,1.65012220105703,2.45439408865242,4.93817706766595,"Hatchery"
"21","EF Lewis",2019,0.25364881916993,0.832547173628798,1.41124803682602,2.31742611736405,5.19061411214842,"Hatchery"
"22","EF Lewis",2020,0.140482577925131,0.655578801034895,1.31271034488446,2.35939596037558,6.28090245529174,"Hatchery"
"23","Elochoman, Skamokawa",2010,7.20098996236326,9.88739130807464,11.7955031185234,14.0634016686754,20.139436429882,"Hatchery"
"24","Elochoman, Skamokawa",2011,2.9718619157081,4.40444919211604,5.39547780582173,6.56818263499048,9.46939308231936,"Hatchery"
"25","Elochoman, Skamokawa",2012,0.456457760592474,1.10667531611043,1.64242389056855,2.33646828227069,4.07236482103753,"Hatchery"
"26","Elochoman, Skamokawa",2013,1.6552932814558,2.67402583262945,3.34849508829997,4.17015819658141,6.1434607760124,"Hatchery"
"27","Elochoman, Skamokawa",2014,6.59485905093621,8.93724799042849,10.5118557491894,12.4079425395375,17.6276237389433,"Hatchery"
"28","Elochoman, Skamokawa",2015,0.606355958676086,1.13022833217427,1.50781311568051,1.96482647512402,3.14435812764591,"Hatchery"
"29","Elochoman, Skamokawa",2016,1.09204569481402,2.19023973262191,2.99544184275812,3.99683292438135,6.48716724287715,"Hatchery"
"30","Elochoman, Skamokawa",2017,0.321104920350269,1.00118588139585,1.70061874831699,2.63571922088845,5.07812447598978,"Hatchery"
"31","Elochoman, Skamokawa",2018,1.30955753729844,2.81369634169863,3.96371145447015,5.38937053583915,8.84141984809773,"Hatchery"
"32","Elochoman, Skamokawa",2019,1.84364018167512,3.86444063272099,5.30027642217232,7.10801672535517,11.4598152199357,"Hatchery"
"33","Elochoman, Skamokawa",2020,0.174227532228142,0.824879782513185,1.69390738456424,3.00219270020456,7.24858473403896,"Hatchery"
"34","Grays, Chinook",2010,3.87990559906506,5.83057725853818,7.24743621213035,9.08167246495877,14.2025541512254,"Hatchery"
"35","Grays, Chinook",2011,4.06136231014839,5.45111378684419,6.42385261419759,7.66463077302063,11.2311356197235,"Hatchery"
"36","Grays, Chinook",2012,0.772717324503373,1.57930448913394,2.18016242458979,2.92788154013988,4.90973094994672,"Hatchery"
"37","Grays, Chinook",2013,3.32236399302982,4.47284865556223,5.27193108029555,6.25043877974,8.86334804899166,"Hatchery"
"38","Grays, Chinook",2014,3.99259448532495,5.7828283828642,6.98287384131405,8.39997625053983,12.0704835709658,"Hatchery"
"39","Grays, Chinook",2015,0.746193417328802,1.29769893449972,1.63987781319875,2.03543233439126,2.99605522024049,"Hatchery"
"40","Grays, Chinook",2016,1.86664688763498,2.89639608829746,3.53255906772713,4.24056284216091,5.92237935508864,"Hatchery"
